,Predict_in_You_Do
17689,1.840522297063812
17690,2.4257778594127672
17691,2.022842899328589
17692,2.714641446156215
17693,2.4667651794420773
17694,2.221727187164139
17695,2.0544217827743556
17696,1.6838200090174722
17697,1.8332503015473418
17698,1.6083641869858634
17699,1.9370251818368465
17700,1.9442935766041656
17701,2.204133144729742
17702,1.4720806287021735
17703,1.7767120070221587
17704,2.3896681485148057
17705,1.6173722522667382
17706,2.0159430658845143
17707,1.8993407396057775
17708,1.6165222879804486
17709,1.982772204503739
17710,2.1337718373275676
17711,3.2032329864876035
17712,2.272629567902782
17713,2.507209171939899
17714,2.171536817619287
17715,2.4290475922082653
17716,3.243900439601142
17717,3.7068374222331815
17718,3.188795369885696
17719,3.3353817417545186
17720,3.0839094951797428
17721,2.894531420082362
17722,2.437241219171202
17723,2.885985403823831
17724,2.8939133608447496
17725,2.4562117769581993
17726,2.128240929182665
17727,2.0913319629531135
17728,2.39717758414674
17729,2.7072935528501865
17730,2.435680305565764
17731,2.187684430298221
17732,2.497959515561134
17733,2.0243387562263226
17734,2.1310746014848685
17735,2.393714812365285
17736,2.2156770994094575
17737,2.2378436119383127
17738,2.7941330884120044
17739,2.5626308752597264
17740,2.1636676962550947
17741,2.911029902677034
17742,2.6894745626332757
17743,2.8775591564535596
17744,3.114250533027375
17745,2.651006763507684
17746,1.4576428883116432
17747,2.4398850444373195
17748,1.9692366167566084
17749,1.891991740626965
17750,1.89874802781787
17751,1.766903560034977
17752,1.6352713755046093
17753,1.7026223000704148
17754,2.1398794697758596
17755,2.0119400534090546
17756,1.981730214597387
17757,2.2804454053376157
17758,2.2329964475231794
17759,1.9414531127215655
17760,2.067625644343467
17761,1.928674766618035
17762,1.890158938158667
17763,1.7341232951641306
17764,1.469640304081715
17765,1.529968408786199
17766,1.4749126057118964
17767,1.3870720589620926
17768,1.5189998391923054
17769,1.502422743968992
17770,1.6693061582178188
17771,1.4139421844045592
17772,1.5932178111438824
17773,1.7795160560594017
17774,1.8772247467203402
17775,2.0193900356977097
17776,1.7341232951641306
17777,2.2848700410353455
17778,2.40727961080449
17779,2.040631707065603
17780,2.235381995305331
17781,1.639844364411385
17782,1.9414531127215655
17783,1.641380521669585
17784,1.8201074592506818
17785,1.9134328621398213
17786,1.8770397342631484
17787,1.6333920887303328
17788,1.9354666652626458
17789,1.777909028666892
17790,1.9953516773421753
17791,2.236006328122248
17792,1.8751598090116817
17793,1.779223761256831
17794,1.7799838276259727
17795,3.2872974517204274
17796,2.63126640263015
17797,2.3819865860881713
17798,7.319898769637874
17799,2.97400982064661
17800,3.19687239931443
17801,2.3364513609387694
17802,3.3557157314988943
17803,2.1634544530205106
17804,2.6124024649883135
17805,2.029066272210332
17806,2.400842548767303
17807,3.1031691411431965
17808,2.9450834764047285
17809,3.029331898599152
17810,2.652792822510894
17811,1.778201107482294
17812,2.35382528309081
17813,2.517692169442568
17814,2.6348563977960864
17815,3.0774825105586237
17816,2.984531930988765
17817,2.4700901594993887
17818,1.7919536371870897
17819,1.284643958099543
17820,1.1560069828619555
17821,1.737545012946818
17822,3.0871533750407103
17823,2.5327915078289993
17824,1.981730214597387
17825,2.322141025782571
17826,2.491893910259981
17827,2.62914930454692
17828,2.5342481309211213
17829,2.8200476866528614
17830,2.895910643323556
17831,2.422194194500543
17832,2.3868434757579835
17833,2.4272925538538814
17834,2.642007688673771
17835,3.249820707373537
17836,2.8097823632886327
17837,2.8601695440395996
17838,2.2258185045854693
17839,4.011213265497395
17840,3.5089952511835594
17841,1.6852312547006794
17842,2.4495231534041766
17843,2.713972632577236
17844,3.208920892796919
17845,2.782910464978078
17846,2.4508111079311967
17847,1.9835866403162026
17848,2.8668019147658366
17849,2.4621905271424382
17850,2.2964218573727653
17851,2.013295554909758
17852,2.3090939062891946
17853,2.3449103656104597
17854,5.314139355663881
17855,5.85727135628432
17856,2.1076447165020635
17857,2.907875551440418
17858,11.351408143244731
17859,1.8156281794354734
17860,2.4259372564114114
17861,2.864401198653114
17862,2.4259771072975953
17863,1.9063424641049187
17864,2.4372011832524225
17865,3.43288106830112
17866,1.6505192769625274
17867,2.11784820599062
17868,2.2090990910662254
17869,2.225343233293383
17870,2.135665441603938
17871,1.576322673150794
17872,1.684539319869997
17873,2.028799640047818
17874,1.7134806870176402
17875,2.3417538896527494
17876,2.1300946340069045
17877,1.8834950922453397
17878,1.7917181631269514
17879,1.5734510524796674
17880,1.7626710317550778
17881,2.5519607649930065
17882,1.6188873583209782
17883,2.502847296766815
17884,2.304546647011206
17885,2.5372055687311037
17886,2.0249041455516026
17887,2.3539412839034037
17888,1.6288370931074039
17889,2.11197691379691
17890,2.0920878884351204
17891,1.6815258021310033
17892,1.6379867290422687
17893,1.6221882825718288
17894,1.5903676609103257
17895,1.7341232951641306
17896,1.5231225722954476
17897,1.6089719707956853
17898,1.590837976204513
17899,2.0479187863734825
17900,2.0807776405699125
17901,2.2302470556384035
17902,1.938967129682871
17903,2.612531208957094
17904,2.59299216016138
17905,1.9342271095605197
17906,1.95223052036562
17907,1.7220305264530598
17908,2.7273354639763134
17909,2.0479187863734825
17910,2.0437179884535643
17911,2.465995396132865
17912,3.5096293684166344
17913,2.227464458388551
17914,2.082213723895707
17915,2.1634544530205106
17916,1.6351639294655433
17917,2.3839829801618087
17918,1.730310339759774
17919,1.9889376409488295
17920,2.0370815522240866
17921,1.981730214597387
17922,2.0437179884535643
17923,2.0674558282165907
17924,2.1802581437371145
17925,2.035108198949403
17926,1.8518950481344751
17927,1.840522297063812
17928,1.764496151705435
17929,1.840522297063812
17930,2.270055105863666
17931,1.655841963050014
17932,1.6249619889011246
17933,1.4259312235020432
17934,1.7482240215692757
17935,1.670046702317061
17936,1.9464346448500494
17937,1.618621447620609
17938,1.6949203957751566
17939,1.7831152122630787
17940,1.7684425388264715
17941,2.1076447165020635
17942,2.202323537421323
17943,1.6258965139694288
17944,1.422048204432839
17945,2.1112484828175244
17946,1.9298790619480368
17947,1.883866408017114
17948,2.0047480646889526
17949,2.500710284201543
17950,2.3402541302205706
17951,1.6988786084201526
17952,1.797584779110386
17953,2.7509580131815703
17954,2.647742693611756
17955,2.296723661411857
17956,2.251005762690465
17957,2.2400871427001703
17958,2.5697127720049884
17959,2.137806534524691
17960,1.8455783107386665
17961,2.7681383089966767
17962,2.250155452751441
17963,2.328634825716906
17964,1.9424420164988923
17965,2.0932566743784196
17966,2.425857556602892
17967,2.5096403003842336
17968,2.4975492126695444
17969,1.7734462004112235
17970,1.7825002072637626
17971,2.066640904931931
17972,1.6099766385935284
17973,1.7532280756926972
17974,3.0736933395326447
17975,2.2893408680341123
17976,1.7563700934362882
17977,1.8386185388945455
17978,1.5831215342405676
17979,1.6193927090081224
17980,1.792248023281747
17981,1.7348925936941038
17982,2.866943196004529
17983,1.779223761256831
17984,1.6535043885677012
17985,1.687281047982417
17986,1.9600710685373754
17987,1.7883660179462533
17988,1.8930176423192118
17989,1.2806406992845514
17990,1.8697155949900128
17991,2.068916702820912
17992,1.702510428716884
17993,1.6207499567886252
17994,2.0669125103298933
17995,3.3353817417545186
17996,1.641596237814916
17997,2.3600587459074656
17998,2.8767084349461203
17999,2.2099338862405435
18000,1.6862835400134428
18001,2.473785323276528
18002,2.496687795952741
18003,2.347107007655362
18004,2.792618836352392
18005,1.8757143451475078
18006,2.1440313723246547
18007,2.1960016037199344
18008,2.3181011198177557
18009,1.6710620556061488
18010,2.573556967536171
18011,2.2891152389078795
18012,2.3282905815050072
18013,1.8686716249255009
18014,2.289303261635398
18015,2.3899036887476304
18016,2.084472429028949
18017,1.3098095427684873
18018,2.227354690277951
18019,2.598065892649022
18020,2.629062928571784
18021,2.3716010884683585
18022,2.6590753505352187
18023,2.388961667091122
18024,2.0869735476414575
18025,2.0339384691343194
18026,2.122131655124491
18027,2.6033206049868225
18028,2.081837511063335
18029,2.0944605184375193
18030,2.100007124575376
18031,2.7485640049253637
18032,2.421239444985644
18033,3.2317736963641037
18034,2.6196219068098907
18035,2.3417154222791505
18036,2.618503308719093
18037,3.2488599304717356
18038,4.511788898929879
18039,3.5017974169480146
18040,2.0585431332376904
18041,2.281344636575984
18042,3.897224357536737
18043,5.00808516431785
18044,1.9919457394713715
18045,1.611908418779446
18046,4.285673087449428
18047,2.028033267732467
18048,2.6443523241075866
18049,2.078557082966766
18050,3.3649340629771105
18051,3.7189136153236513
18052,11.351221676656657
18053,5.654944820649154
18054,3.5439259803342074
18055,6.127028653145958
18056,3.9296885230526177
18057,2.499313993405382
18058,4.111481159214729
18059,5.216234873477868
18060,3.6142403115609505
18061,5.1859047166267755
18062,3.549694015175548
18063,3.3719613586318005
18064,3.5193283200062764
18065,6.03651684888789
18066,5.585885961361892
18067,5.301496689397852
18068,4.09537103787094
18069,5.329963205829782
18070,3.3111979229267545
18071,4.3470039610810405
18072,2.4755739779304426
18073,3.813941851210679
18074,2.3491127566615884
18075,3.4944421347897743
18076,4.906299787640328
18077,4.484449673399399
18078,5.578183551837393
18079,5.4911773127932255
18080,7.183271193708086
18081,5.689980695769596
18082,3.5144754984199857
18083,3.744106601409978
18084,2.682503228349191
18085,3.6378277283475904
18086,4.3993730948913665
18087,5.631214131837639
18088,3.6039837680360574
18089,3.0552188263649676
18090,3.2034434697855785
18091,3.0911114673728144
18092,3.508764691506133
18093,2.1544110161988637
18094,2.198925496797418
18095,2.3132701089626857
18096,3.458124032072151
18097,2.7246486929464258
18098,2.046943432664708
18099,2.4850672968276206
18100,2.676473092746267
18101,2.252263331222008
18102,2.620138344009058
18103,3.0121629304767157
18104,2.3262643975907986
18105,2.894769170320201
18106,3.6444070648758493
18107,2.7503254310619965
18108,3.500417123248733
18109,3.1613092371747826
18110,1.6815258021310033
18111,2.525935839360409
18112,2.377803504619194
18113,2.623583861486225
18114,2.5759254841499075
18115,2.9093089235139504
18116,2.74527000793237
18117,2.7603281891775384
18118,2.727604286754311
18119,2.4438963058980727
18120,2.104254489270089
18121,2.8922975220903906
18122,2.0771576425128355
18123,2.0984898249308848
18124,3.240864494468747
18125,3.303754512506088
18126,2.25455835338426
18127,2.785700447800097
18128,2.4608561679838328
18129,3.65886341697005
18130,1.908974760123153
18131,2.6954454338258516
18132,2.4995192813812674
18133,2.6127028774517815
18134,2.3992261215766355
18135,2.224502617289474
18136,2.257226475372212
18137,2.552505792686706
18138,2.2733763344307976
18139,2.7211151474233155
18140,3.2440603049444503
18141,3.4707580217670966
18142,2.8602165280622347
18143,2.931135222818722
18144,3.296490283567894
18145,3.3314939274617568
18146,3.1925691001281176
18147,2.454719359188276
18148,3.4669971569790414
18149,1.867290796083912
18150,1.6231745389477394
18151,1.7734753328228303
18152,2.4447796680451335
18153,1.9057162621331782
18154,1.858691336232581
18155,3.6301867239720758
18156,2.6213006999857025
18157,2.1633123025400716
18158,2.2812696870981197
18159,2.8055853111383207
18160,2.9695186769521604
18161,3.3295790672210424
18162,2.9882602734599497
18163,2.8601225607887586
18164,2.012865662904744
18165,2.5366638080410677
18166,2.3328080488372667
18167,1.7207580560065106
18168,1.7408590911254136
18169,1.8341238320280537
18170,2.111421895973604
18171,1.9275028853816103
18172,2.184165456121742
18173,2.8716093849527353
18174,3.114557492508791
18175,2.022842899328589
18176,2.937883893324408
18177,3.9770955138789175
18178,1.6950596126875792
18179,1.8169111113666065
18180,1.5822895694513397
18181,2.088928562173603
18182,1.8068213809529883
18183,1.766903560034977
18184,2.21240382183082
18185,1.9264582947619995
18186,1.8249275163088927
18187,1.891432392242401
18188,2.0245050308148174
18189,1.950467519738546
18190,1.920738933064751
18191,3.160530376840145
18192,1.7750491939149688
18193,1.9933860030964026
18194,1.64935383531262
18195,1.7330126883749308
18196,2.4413283395401035
18197,2.500710284201543
18198,1.8701763554132198
18199,1.9736084960633398
18200,1.8654206347573765
18201,2.105257151281927
18202,2.1140595303200866
18203,1.7348070992291365
18204,1.8855072618325253
18205,2.3587022425619137
18206,1.9484500388960075
18207,1.6892223362865775
18208,2.0073183865935267
18209,1.9687837912801736
18210,1.7883660179462533
18211,1.770099163016355
18212,1.9315282637091902
18213,2.463566078185851
18214,2.6438745444895653
18215,2.1469566034052354
18216,2.0945293304342565
18217,2.5580885369438917
18218,1.784228617882394
18219,2.4903389028721308
18220,1.9765284731377908
18221,1.9112025112517834
18222,2.506879708771276
18223,2.086116662460686
18224,2.247384933726146
18225,2.373081954068357
18226,1.5350788413980554
18227,1.9402734672398203
18228,1.7376877309485015
18229,1.7214648679046265
18230,1.6988786084201526
18231,1.8032039954266323
18232,1.6939461974882282
18233,1.6575292408872486
18234,1.7126927486947743
18235,1.9599422814285463
18236,1.8357213598967563
18237,1.9216225847382549
18238,2.076407111714966
18239,1.626804852955229
18240,1.4613830223547475
18241,1.7830273414164328
18242,1.781036763274439
18243,1.76623611809267
18244,1.5410161814950847
18245,1.6361043217290607
18246,2.126284050371605
18247,1.7176797455953936
18248,2.200732312000571
18249,2.044355953957764
18250,2.0507128852666856
18251,1.7422322820958045
18252,2.2276474172609566
18253,1.5119546942639766
18254,2.399107889154441
18255,2.7136159993800173
18256,2.674275691341092
18257,1.6896108618893486
18258,2.199106111544326
18259,2.224904611405644
18260,2.9651317295457877
18261,3.106127120909312
18262,2.9697138029661465
18263,2.3058341272081866
18264,1.6861450438884968
18265,2.12576019200067
18266,3.583616784019719
18267,3.3111979229267545
18268,2.964547293105983
18269,5.021182741502714
18270,4.436530315174813
18271,2.2040245263722653
18272,3.3261350919105817
18273,3.730967861793429
18274,4.0712906979115395
18275,2.370666281096641
18276,3.233844788995113
18277,4.842802303120772
18278,3.959690271300041
18279,3.4256142675581094
18280,5.0760006286474955
18281,5.432768116789664
18282,7.36549204259299
18283,5.296100043807814
18284,3.347017446543287
18285,3.8339800180540555
18286,3.6580220622258315
18287,5.273355454882323
18288,3.4885919566733246
18289,2.225197016390451
18290,3.1543063982309136
18291,4.168812384582917
18292,2.178718650267558
18293,2.7623240268177116
18294,3.3787258091571335
18295,3.0624041014426995
18296,4.179165782020511
18297,3.8837396886912723
18298,5.322526256458794
18299,2.244691571228301
18300,2.3475697207537776
18301,2.790646951291958
18302,1.9098216269409938
18303,1.7267043072348962
18304,2.33464816959411
18305,3.205391096075873
18306,3.211030086879265
18307,2.8072449334017713
18308,3.1201391935096896
18309,2.6259121467942492
18310,2.2994794562198613
18311,2.251671446773158
18312,2.2736004122348406
18313,2.103321405636457
18314,2.7911971046906765
18315,2.378116004127748
18316,2.7237536909119275
18317,2.151369605044744
18318,2.439965205108881
18319,2.3130041257243703
18320,2.9157199498645148
18321,3.5377604944537837
18322,2.8727889160744646
18323,4.342650274600413
18324,2.557500305113015
18325,5.326724669203568
18326,3.3340122758166513
18327,5.836717143649265
18328,3.515630324839045
18329,2.9355683148129623
18330,4.03606520862127
18331,2.655888600583931
18332,1.934989819088643
18333,1.372904129229524
18334,2.0559072193028562
18335,1.9565646446355687
18336,3.180216294458557
18337,2.190993116386252
18338,2.6593811301336183
18339,2.8918224471224994
18340,3.7554404493860942
18341,7.640557963999301
18342,2.8481202016843814
18343,2.203336734397725
18344,1.8403106710721615
18345,1.8844544743695295
18346,1.32067696269492
18347,5.931828703168748
18348,5.398783882952867
18349,1.8933286314314717
18350,3.065625360369507
18351,5.622987359631453
18352,6.977076815138718
18353,5.633897364554648
18354,8.427135527648698
18355,6.717063691853813
18356,5.356118447770771
18357,4.493445873154595
18358,3.9212412394211844
18359,3.3546685406344787
18360,5.014011904747696
18361,7.094382749987575
18362,8.144730562953786
18363,9.334625136002495
18364,3.979774996763295
18365,2.532999545571898
18366,6.210118293654526
18367,2.5290497488623385
18368,2.3247363698337806
18369,2.2830316509812367
18370,2.4804587029821534
18371,1.7181030393030756
18372,1.9900161099758384
18373,3.025552312571398
18374,2.5418778405585445
18375,3.4331066416927096
18376,3.8553265642817314
18377,3.8285046457669196
18378,3.629948201369403
18379,3.4180259479095803
18380,4.376020483876399
18381,4.292436838382221
18382,2.887218267556345
18383,2.036746950944092
18384,3.825675625641331
18385,2.9677143689999
18386,3.4635248301107304
18387,3.71396860659487
18388,3.7086037033965504
18389,3.780259849285942
18390,3.0238132999975527
18391,2.9064906297225144
18392,3.3574801603273254
18393,2.4290076908840352
18394,2.2065603499330444
18395,2.458593455512626
18396,2.4619074208129086
18397,2.030199849891313
18398,2.9171571886584204
18399,2.3535546367582443
18400,2.44297313219799
18401,2.6261278332549707
18402,2.9435841244809016
18403,2.373861728386427
18404,2.240749597847756
18405,1.9537704412795835
18406,2.2755433452807234
18407,2.5548549353141663
18408,2.2240276269742303
18409,2.744187912527182
18410,1.971599466121278
18411,2.155331358763064
18412,1.5489344466400097
18413,3.222073192853007
18414,1.9281995937825305
18415,2.2027215235136133
18416,2.043382297104272
18417,2.3839829801618087
18418,2.8897330441297173
18419,2.245466043249456
18420,2.4184966358949045
18421,1.8801565420047295
18422,2.560947588049363
18423,1.3479205297686832
18424,1.923233137863258
18425,2.0239397529294845
18426,1.846912744330622
18427,1.6320510634531855
18428,2.4495633917360347
18429,2.3887262197005326
18430,2.432361688076757
18431,2.779255706010686
18432,3.2745781196321992
18433,2.9609458130016053
18434,2.2144399590814814
18435,2.4174639197947374
18436,2.1374553886404963
18437,1.7985004017264976
18438,2.3815953323557104
18439,2.552757383188538
18440,2.022842899328589
18441,2.6110295906895593
18442,2.5169891849185486
18443,2.2568186413656166
18444,2.008439814391539
18445,2.716872015333373
18446,3.3230767712125657
18447,2.1847754843740486
18448,2.312890142270343
18449,2.726753105510317
18450,2.778753552149608
18451,2.7941330884120044
18452,2.590693063614035
18453,2.230833308375772
18454,2.545053209872278
18455,2.596487282961537
18456,2.352588296723578
18457,2.5553166280286104
18458,2.921857107699282
18459,2.6846191889286493
18460,2.548106970557422
18461,2.0718755836966456
18462,2.1066063121397263
18463,2.0733055231197026
18464,1.9268064287194613
18465,2.1037015008644455
18466,2.9892421900823223
18467,2.9343148052496844
18468,3.5129747911719393
18469,3.3111979229267545
18470,2.6606483059660957
18471,1.9176808521800364
18472,1.452122187111572
18473,2.3050766988320412
18474,1.826607048254665
18475,1.7706808023758345
18476,2.251301597982669
18477,2.5608213860904376
18478,2.1612166675313897
18479,2.4316425847362475
18480,2.778068943097114
18481,2.4209212787837697
18482,1.7520188906907341
18483,1.842216181323433
18484,1.9798755262952181
18485,2.046708072063817
18486,2.1852779885108644
18487,2.2514865147835907
18488,2.479684646446631
18489,1.9647775940765946
18490,2.453671175715121
18491,1.7320165955811637
18492,1.6343851567848737
18493,1.9975161578777296
18494,1.5659990075848493
18495,1.3554031153258193
18496,1.465686411292435
18497,1.6504379403639304
18498,1.870637229383197
18499,2.2815694997843705
18500,1.7726889256576586
18501,11.351408143244731
18502,1.8049524815813904
18503,2.6146349254730397
18504,11.351408143244731
18505,4.6681509794714
18506,1.4866125312198144
18507,2.785197129507849
18508,2.189086414944504
18509,2.5094754036497853
18510,1.9706604606957243
18511,1.7323295916078354
18512,1.7708844213009376
18513,1.8761457644053043
18514,1.5268300577187965
18515,1.3803213195822577
18516,1.643781961116593
18517,2.430963626789854
18518,2.9502645286198534
18519,2.344063088826255
18520,1.4500007479033958
18521,1.7678325945026825
18522,1.9427930389052335
18523,1.9336235110674105
18524,1.5626327260828905
18525,2.262126235898234
18526,1.810802938012959
18527,2.274123346339871
18528,1.6456461688393693
18529,1.3762233555066379
18530,1.4794016401726946
18531,1.5081346786252225
18532,1.3210675230599873
18533,1.3259157219321702
18534,1.4664088885557631
18535,1.5666937221635844
18536,1.4652290264771495
18537,1.957464778221028
18538,1.4778471332843623
18539,1.6126764814573744
18540,1.6320510634531855
18541,1.3536675549184032
18542,1.3855462867261463
18543,1.6447543276057166
18544,1.2754341557422715
18545,2.011543493934075
18546,1.4580021002452137
18547,1.1677255817763277
18548,1.2695603813744418
18549,1.345354489796258
18550,1.7430624431499748
18551,1.4385653328247408
18552,1.9244340353533493
18553,1.37880297312542
18554,1.4772403477746043
18555,1.7220588142590756
18556,2.0085058002397984
18557,1.6155135355251036
18558,1.9269963464848678
18559,2.022842899328589
18560,1.8111004207123176
18561,1.8531731643290619
18562,1.5736061413891755
18563,1.5313764815976478
18564,1.608892681623381
18565,1.4435601519116614
18566,1.49287731507206
18567,1.6159116520634258
18568,1.7448385973330864
18569,1.4472166041065089
18570,1.6396827473030435
18571,1.6919160997095988
18572,1.2744288852717425
18573,1.3329695677270308
18574,1.4707995574673425
18575,1.5387395980901517
18576,1.3587469881984233
18577,1.4415222585316818
18578,1.5860629112328781
18579,1.655841963050014
18580,1.4911126809810118
18581,1.7164104900976944
18582,1.6289173651767632
18583,1.9868150928616708
18584,1.4339175251439713
18585,1.345796561709554
18586,1.7990618202891726
18587,1.5353562484270704
18588,1.46976101699898
18589,2.273114938238023
18590,2.2475326085892195
18591,2.096870283966997
18592,2.188511133098801
18593,1.845305477212318
18594,1.758477528329631
18595,1.9019946111393489
18596,1.9713080027724956
18597,1.9980740557637755
18598,2.201961794282577
18599,1.5282854512895656
18600,2.4149237277241267
18601,2.2568557141392747
18602,3.1432373730002845
18603,3.119319235274218
18604,2.2723309299802157
18605,2.0094958481537013
18606,1.8457602221665266
18607,3.5229723331051384
18608,3.038701698953803
18609,1.88739756083334
18610,2.284945108800254
18611,2.055400699862752
18612,2.6226789748138195
18613,1.9154455497159355
18614,1.8217227037712052
18615,1.899215942803018
18616,2.0260353979788697
18617,1.8285884811253459
18618,2.432761281818072
18619,5.07274974056135
18620,2.272256276631481
18621,2.1250270071024446
18622,2.146462911261514
18623,1.855031047060027
18624,2.2368145470904937
18625,2.4202453144170732
18626,3.4420851989153016
18627,2.746487875305106
18628,3.3525200673009317
18629,2.787394095114368
18630,2.530961512297353
18631,2.064808501794686
18632,2.7735547516240104
18633,2.7303388228456003
18634,2.2875364575427914
18635,2.6145919755546276
18636,2.547521033985285
18637,2.045632482468857
18638,1.7432056143408463
18639,2.1344379139750007
18640,1.6006679056359543
18641,1.7553029061674237
18642,2.072760667960078
18643,1.6315685639230522
18644,1.78170979822397
18645,1.6116701288865232
18646,1.3811605259289372
18647,1.5538019105731746
18648,2.1014564794496553
18649,1.4866125312198144
18650,2.1065371033754605
18651,1.5308734497498504
18652,1.4710653484642022
18653,1.7626710317550778
18654,1.49904537137786
18655,1.7761575629835933
18656,1.5196237776686239
18657,1.6013780001662654
18658,1.9257622155374678
18659,1.604748663230323
18660,1.6217353386926945
18661,1.4605190636133953
18662,2.1015945654060038
18663,1.9125529764826705
18664,1.6731770676609194
18665,1.5143408970295622
18666,1.9541877121923013
18667,2.3851581111352953
18668,2.1493561523503626
18669,1.5019538951457125
18670,2.158555654983186
18671,1.7195712652733608
18672,1.7620341331062854
18673,2.517816245914859
18674,2.005802157336276
18675,2.6000298268806668
18676,2.3174157964684077
18677,2.1680082036120703
18678,2.1786470723820273
18679,2.3328463698893875
18680,1.6221882825718288
18681,1.3799812460733976
18682,2.12576019200067
18683,1.9678138015749083
18684,2.0770894012316834
18685,1.569656145164481
18686,1.6335262518473355
18687,1.8432453715353507
18688,2.248308060835887
18689,2.1100349894520734
18690,2.0928440871512883
18691,1.7234737971909022
18692,1.658673212284501
18693,1.3835221098052977
18694,1.1841836141566835
18695,1.2556642060578969
18696,1.3758842916243066
18697,1.2766918590010619
18698,1.3062212826978312
18699,1.3236307251905715
18700,1.5953915341217506
18701,1.651115867844368
18702,1.494963251801036
18703,1.249573541818559
18704,1.7262221806189915
18705,1.5036572561247332
18706,1.771495418577613
18707,1.2023145128490385
18708,1.5428905620034374
18709,1.5263786657238159
18710,1.2174588001532123
18711,1.4999074810688229
18712,1.4160341285623268
18713,1.8443054326435495
18714,1.8972826405786187
18715,1.267643179197788
18716,1.6188873583209782
18717,1.7013641710621343
18718,1.218138957397098
18719,1.281819308816318
18720,1.4345300801866352
18721,1.4359918445730666
18722,1.4071300133645435
18723,1.7694595803915523
18724,1.8061685296407428
18725,1.5810684137688034
18726,1.2569230613495825
18727,1.347256429910089
18728,1.4977654376005631
18729,1.4930489880657458
18730,2.274907973023987
18731,1.6060408722019153
18732,1.3497374067530319
18733,1.369390440215007
18734,1.842216181323433
18735,1.4528141128082916
18736,1.8000373322463654
18737,1.3197010668680735
18738,1.33893874654781
18739,1.5075154574289682
18740,1.382726895544699
18741,1.2732989030469668
18742,1.3502918196497755
18743,1.4706304427462848
18744,1.6833498564619136
18745,1.7311916952865822
18746,1.3403691574026089
18747,1.7186958257466374
18748,1.6746344103703845
18749,1.492435960864953
18750,1.3740773612482882
18751,1.4664088885557631
18752,1.2651260488548566
18753,1.2859318667910418
18754,1.2860374903144394
18755,1.211672871293306
18756,1.350203098285372
18757,1.3891014296742819
18758,1.344183701387033
18759,1.5639680929951
18760,1.8127076719852053
18761,1.4159876073060147
18762,1.7567163475462413
18763,1.4335171498156725
18764,1.233968958627301
18765,1.5489344466400097
18766,1.8560673965481016
18767,2.2539288405112554
18768,2.0425433099446035
18769,1.3519342168534725
18770,1.3464378240164514
18771,1.213724718036092
18772,1.3403031048156144
18773,1.3340210151322456
18774,1.423146539097273
18775,1.2682472019843989
18776,1.4039668541549446
18777,1.7442081420042237
18778,1.5454017449591186
18779,1.5955749957083114
18780,1.2071035898464855
18781,1.3075737815360626
18782,1.6551620950941213
18783,1.369390440215007
18784,1.361517484157306
18785,1.6695529697573313
18786,1.3835221098052977
18787,1.3749353571000795
18788,1.53210617139123
18789,1.6610726655378643
18790,1.5282101383004791
18791,1.2968141834131806
18792,1.5308734497498504
18793,2.0347404971083654
18794,1.369390440215007
18795,1.3157182341038782
18796,1.3997067158537702
18797,1.5233477701868492
18798,1.5888531461533508
18799,1.3920710160482024
18800,1.457116204222972
18801,1.620510359843068
18802,1.8673828195876323
18803,1.7217476739488429
18804,1.40916558171126
18805,1.3753193707793434
18806,1.5263786657238159
18807,1.2883845679913781
18808,1.5569189736211644
18809,1.5857242447299271
18810,1.4017085197096377
18811,1.3940618996354595
18812,1.418455341233562
18813,1.5375267957884182
18814,1.4976424246527025
18815,1.5243991340084788
18816,1.4468600494248876
18817,1.3162154301042905
18818,1.4238714368447287
18819,1.8277476108710462
18820,1.7520188906907341
18821,1.3142925402506593
18822,1.3559598554470185
18823,1.2957494907336218
18824,1.2854672263370697
18825,1.3941306015541302
18826,1.2905239190782773
18827,1.3774446774800742
18828,1.3033705997526246
18829,1.5105396657882513
18830,1.4087721175666967
18831,1.3338676274114554
18832,1.4226089502261385
18833,1.4351900474962092
18834,1.354646315584972
18835,1.6635302421606049
18836,1.313084072173439
18837,1.3910652152425582
18838,1.3096159124281659
18839,1.4649642899826205
18840,1.608892681623381
18841,1.386912571353365
18842,1.5107381863566214
18843,1.283188698012014
18844,1.2719609621782104
18845,1.5166561221709072
18846,1.613869027472392
18847,1.2667897067766285
18848,1.1899555551831054
18849,1.2864812038593965
18850,1.1747094776276887
18851,1.3766303424620578
18852,1.4451023315790834
18853,1.5308734497498504
18854,1.7029020106160406
18855,1.3498482711185902
18856,1.3840449281729745
18857,1.2546539076399301
18858,1.1508722448619904
18859,1.3969273499379529
18860,2.2328864067994774
18861,2.1781818734419707
18862,1.6276602237942552
18863,1.6062519438831142
18864,1.8039743059089168
18865,1.6298006190755945
18866,1.5868186587137973
18867,1.567337251194097
18868,1.6126499904460947
18869,1.7040213123886927
18870,1.403182938477484
18871,1.8229799960200734
18872,2.305303901216883
18873,1.6086548375496352
18874,1.6984600510876706
18875,2.5114548797499916
18876,1.3958951099506434
18877,1.4534108650926116
18878,1.482905261784133
18879,1.1959717170550248
18880,1.1731667474351546
18881,1.409327628298457
18882,1.5174535770207493
18883,1.457403462857286
18884,1.3730168964570586
18885,1.4374078734714497
18886,1.5663849220883224
18887,1.5942912075059128
18888,1.414918040139968
18889,1.479766214190072
18890,1.9353394947941587
